pmid,e1,e2,label,sentence
17591676_2007.ann,DHEA,cytochrome P450 (P450) genes,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,cytochrome P450 genes,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,P450 genes,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,peroxisome proliferator-activated receptor alpha,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,peroxisome proliferator-activated receptor alpha (PPAR alpha)-,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,PPAR alpha,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,pregnane X receptor (PXR)-,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,pregnane X receptor,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17591676_2007.ann,DHEA,PXR,7,"Treatment of rats with DHEA influences expression of cytochrome P450 (P450) genes, including peroxisome proliferator-activated receptor alpha (PPAR alpha)- and pregnane X receptor (PXR)-mediated induction of CYP4As and CYP3A23, and suppression of CYP2C11."
17533171_2007.ann,oxazepam,Tsc-22,7,Treatment of these cells with oxazepam for 48 h also resulted in decreased Tsc-22 and increased Gadd45b expression.
17533171_2007.ann,oxazepam,Gadd45b,7,Treatment of these cells with oxazepam for 48 h also resulted in decreased Tsc-22 and increased Gadd45b expression.
24356455_2013.ann,5-AzaC,miR-9-3,7,"Treatment with 5-AzaC concomitantly upregulated expression of miR-9-3 and miR-193a, and downregulated their respective target genes NF-kappaB and Mcl-1."
24356455_2013.ann,5-AzaC,miR-193a,7,"Treatment with 5-AzaC concomitantly upregulated expression of miR-9-3 and miR-193a, and downregulated their respective target genes NF-kappaB and Mcl-1."
12717389_2003.ann,Troglitazone,Skp2,7,Troglitazone induces p27Kip1-associated cell-cycle arrest through down-regulating Skp2 in human hepatoma cells.
14618613_2004.ann,Troglitazone,Skp2,7,Troglitazone potently inhibited proteasome activity and decreased Skp2 protein levels.
17172411_2006.ann,5-FU,TS,7,"TS is also acutely up-regulated with 5-FU treatment, and, thus, novel strategies targeting TS down-regulation seem to  be promising in terms of modulating 5-FU resistance."
25721086_2015.ann,epigallocatechin-3-gallate,B-cell translocation gene 2,7,Upregulation of B-cell translocation gene 2 by epigallocatechin-3-gallate via p38 and ERK signaling blocks cell proliferation in human oral squamous cell carcinoma cells.
12839936_2003.ann,Ursodeoxycholic acid,Ras,7,"Ursodeoxycholic acid inhibits Ras mutations, wild-type Ras activation, and cyclooxygenase-2 expression in colon cancer."
17704804_2008.ann,omeprazole,IEX-1,7,"Using a xenograft tumor model in severe combined immune deficiency mice, we could show that experimental systemic hypergastrinemia induced by the administration of omeprazole led to enhanced apoptosis as well as to a marked increase of IEX-1 expression in Colo320wt tumors, but not in Colo320mut tumors."
26544897_2015.ann,caspase,p53,7,"Using several experimental approaches, we further conclude that RNA-rather than DNA-related stress follows by caspase activation irrespectively of p53 status."
18194346_2008.ann,phosphatidylinositol 3-kinase,COX-2 gene,7,UV exposure results in ligand-independent activation of the epidermal growth factor receptor and subsequent activation of mitogen-activated protein kinase and phosphatidylinositol 3-kinase/Akt pathways leading to transcriptional activation of the COX-2 gene.
27458137_2016.ann,Irinotecan,miR-627,7,Vitamin D Enhances the Efficacy of Irinotecan through miR-627-Mediated Inhibition of Intratumoral Drug Metabolism.
23112173_2012.ann,Vitamin D,c-MYC,7,"Vitamin D signaling can suppress expression of genes regulated by c-MYC, a transcription factor that controls epidermal differentiation and cell proliferation and whose activity is frequently elevated in cancer."
18413810_2008.ann,Vitamin E succinate,NAG-1,7,Vitamin E succinate induces NAG-1 expression in a p38 kinase-dependent mechanism.
18413810_2008.ann,p38 kinase,NAG-1,7,Vitamin E succinate induces NAG-1 expression in a p38 kinase-dependent mechanism.
21543203_2012.ann,flavokawain B,p53,7,"We also  observed that flavokawain B caused the G2/M phase arrest that was mediated through reductions in the levels of cyclin A, cyclin B1, Cdc2 and Cdc25C and increases in p21/WAF1, Wee1 and p53 levels."
26918606_2016.ann,FOXM1,eEF2K gene,7,We also demonstrated that FOXM1 (1B and 1C isoforms) directly binds to and transcriptionally regulates eEF2K gene expression by chromatin immunoprecipitation (ChIP) and luciferase gene reporter assays.
27735939_2016.ann,pectolinarigenin,Bcl-2,7,"We also found pectolinarigenin significantly suppressed osteosarcoma cell proliferation, induced apoptosis and reduced the level of STAT3 downstream proteins cyclin D1, Survivin, B-cell lymphoma 2 (Bcl-2), B-cell lymphoma extra-large (Bcl-xl) and myeloid cell leukemia 1 (Mcl-1)."
17638894_2007.ann,gefitinib,HER2,7,"We characterized the effects of gefitinib on EGFR, HER2, and ErbB-3 phosphorylation by Western blot and determined the effects on downstream signaling through growth, survival, and stress pathways and the effect on proliferation, cell cycle, and apoptosis."
17638894_2007.ann,gefitinib,ErbB-3,7,"We characterized the effects of gefitinib on EGFR, HER2, and ErbB-3 phosphorylation by Western blot and determined the effects on downstream signaling through growth, survival, and stress pathways and the effect on proliferation, cell cycle, and apoptosis."
12800193_2003.ann,beta-catenin,follistatin,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
12800193_2003.ann,beta-catenin,Cd44,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
12800193_2003.ann,beta-catenin,c-fos,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
12800193_2003.ann,beta-catenin,Fosl1,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
12800193_2003.ann,beta-catenin,c-myc,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
12800193_2003.ann,beta-catenin,cyclin E,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
12800193_2003.ann,beta-catenin,cyclin D1,7,"We found 7 differentially expressed genes, cyclin D1, cyclin E, c-myc, Fosl1, c-fos, Cd44 and follistatin, which are known targets of the beta-catenin and/or the ras  pathway."
17533171_2007.ann,carcinogenic,Tsc-22,7,"We found Tsc-22 downregulation in livers from B6C3F1 mice following treatment for 2 weeks  with carcinogenic doses of the antianxiety drug oxazepam (2500 ppm) or the peroxisome proliferator Wyeth-14,643 (500 ppm) but not with two other carcinogens such as o-nitrotoluene or methyleugenol or three noncarcinogens including p-nitrotoluene, eugenol, or acetaminophen."
17533171_2007.ann,antianxiety drug oxazepam,Tsc-22,7,"We found Tsc-22 downregulation in livers from B6C3F1 mice following treatment for 2 weeks  with carcinogenic doses of the antianxiety drug oxazepam (2500 ppm) or the peroxisome proliferator Wyeth-14,643 (500 ppm) but not with two other carcinogens such as o-nitrotoluene or methyleugenol or three noncarcinogens including p-nitrotoluene, eugenol, or acetaminophen."
17533171_2007.ann,"Wyeth-14,643",Tsc-22,7,"We found Tsc-22 downregulation in livers from B6C3F1 mice following treatment for 2 weeks  with carcinogenic doses of the antianxiety drug oxazepam (2500 ppm) or the peroxisome proliferator Wyeth-14,643 (500 ppm) but not with two other carcinogens such as o-nitrotoluene or methyleugenol or three noncarcinogens including p-nitrotoluene, eugenol, or acetaminophen."
10774822_2000.ann,TCE,c-jun,7,We have previously reported  that TCE decreased methylation of the c-jun and c-myc genes and increased the level of their mRNAs.
10774822_2000.ann,TCE,c-myc,7,We have previously reported  that TCE decreased methylation of the c-jun and c-myc genes and increased the level of their mRNAs.
19934284_2009.ann,oligoamine analogues,aberrantly silenced genes,7,We hypothesized that a novel class of oligoamine analogues would effectively inhibit LSD1 and thus cause the reexpression of aberrantly silenced genes.
27458137_2016.ann,vitamin D,miR-627,7,We investigated the function of vitamin D-regulated miR-627 in intratumoral CYP3A4 suppression and its role in enhancing the efficacy of chemotherapy.
19706164_2009.ann,celecoxib,p53,7,"We investigated whether the anti-glioblastoma responses of celecoxib were p53-dependent, and whether celecoxib induced DNA damage leading to p53-dependent G1 cell cycle arrest, followed by autophagy or apoptosis."
18790750_2008.ann,caspase,p53,7,"We observed the induction of G(1)- and S-phase arrests and caspase-mediated apoptosis in the  androgen-dependent human LNCaP cells, which express wild-type p53, and in the androgen-independent, p53-mutant DU145 cells."
18790750_2008.ann,androgen,p53,7,"We observed the induction of G(1)- and S-phase arrests and caspase-mediated apoptosis in the  androgen-dependent human LNCaP cells, which express wild-type p53, and in the androgen-independent, p53-mutant DU145 cells."
19384949_2009.ann,HDACi,TS gene,7,We provide evidence that HDACi treatment  leads to a potent transcriptional repression of the TS gene.
18644992_2008.ann,NSAID,tumor suppressor gene,7,We show herein that induction of the tumor suppressor gene COOH-terminal Src kinase (Csk) by NSAID is important for their antiproliferative and hence chemopreventive effects.
12810952_2003.ann,aspirin,ODC A-allele,7,We show that individuals homozygous for the minor ODC A-allele who reported using aspirin are approximately 0.10 times as likely to have an adenoma recurrence as non-aspirin users homozygous for the major G-allele.
11839677_2002.ann,FTS,Ras,7,"We showed previously that S-trans,trans-farnesylthiosalicylic acid (FTS) disrupts Ras membrane anchorage and that this disturbance contributes to inhibition of cell transformation and tumor growth."
11839677_2002.ann,"S-trans,trans-farnesylthiosalicylic acid",Ras,7,"We showed previously that S-trans,trans-farnesylthiosalicylic acid (FTS) disrupts Ras membrane anchorage and that this disturbance contributes to inhibition of cell transformation and tumor growth."
11839677_2002.ann,"S-trans,trans-farnesylthiosalicylic acid (FTS)",Ras,7,"We showed previously that S-trans,trans-farnesylthiosalicylic acid (FTS) disrupts Ras membrane anchorage and that this disturbance contributes to inhibition of cell transformation and tumor growth."
15882924_2006.ann,YGK,E6/E7 oncogenes,7,"YGK significantly repressed E6/E7 oncogenes at the transcriptional level, with subsequent reactivation of p53 and p21 expression (P<0.01)."
15882924_2006.ann,YGK,p53,7,"YGK significantly repressed E6/E7 oncogenes at the transcriptional level, with subsequent reactivation of p53 and p21 expression (P<0.01)."
15882924_2006.ann,YGK,p21,7,"YGK significantly repressed E6/E7 oncogenes at the transcriptional level, with subsequent reactivation of p53 and p21 expression (P<0.01)."
17451858_2007.ann,arsenic,stress response genes,8, Other expression alterations observed in the arsenic-treated male mouse newborn liver included the overexpression of cdk-inhibitors and stress response genes including increased expression of metallothionein-1 and decreased expression of betaine-homocysteine methyltransferase and thioether S-methyltransferase.
18403868_2008.ann,DEHP,Ppar alpha,8,"A recent study revealed that  long-term exposure to relatively low-dose DEHP (0.05%) caused liver tumors including hepatocellular carcinomas, hepatocellular adenomas, and chologiocellular carcinomas at a higher incidence in Ppar alpha-null mice (25.8%) than in wild-type mice (10.0%)."
17715378_2007.ann,protein kinase,nonsteroidal anti-inflammatory drug-activated gene-1,8,Activation of nonsteroidal anti-inflammatory drug-activated gene-1 via extracellular signal-regulated kinase 1/2 mitogen-activated protein kinase revealed a isochaihulactone-triggered apoptotic pathway in human lung cancer A549 cells.
